time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,HashRate,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExNtv,SplyExUSD,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2019-05-10,775704.0,24751850.0,1614337515.0,1614337515.0,125.0,1.44472955,112484221628.55664,,124.19920705,17359.38501808,110361656.52328712,15331.35180163,97468509.38595684,41645834.0068226,1562.5,9933536.708704704,1.0,6357.46349357101,-29.65485995097419,19.6869872143955,,,,,17693254.82439756,993946.1905037,6318976620.701249,20423554.6875,322692.0,788227.0,3381896487.91386
2019-05-11,773667.0,24776619.0,1614337516.0,1614337516.0,130.0,1.6543368,129616460917.03905,,123.97289428,17797.3743077,130367241.49995466,12823.07064679,93930055.01141763,43311667.3670955,1625.0,11903259.648012865,1.0,7325.08286031561,-13.001272135064612,45.03201850716771,,,,,17694879.82439756,998920.49416461,7317175390.623184,20423757.8125,342753.0,751498.0,6255761093.7559
2019-05-12,819732.0,24724207.0,1614337516.0,1614337516.0,158.0,1.56569495,122862594419.89809,,102.32400741,13084.13658664,90838229.88496348,9797.52600081,68020531.0661645,52640334.1846237,1975.0,13711680.769672714,1.0,6942.62317451783,-18.185163332360823,36.588873557934846,,,,,17696854.8243915,1002207.10475044,6957946271.106823,20424004.6875,335831.0,739687.0,6359816149.92525
2019-05-13,882729.0,24753090.0,1614337517.0,1614337517.0,167.0,1.74753483,138032382814.8289,,113.56495921,24619.49662849,192005133.47342092,13886.30433062,108297978.49594644,55638834.2331149,2087.5,16280215.723904883,1.0,7798.90573600234,-10.314450014472463,53.67935760206392,,,,,17698942.32438604,1012940.29704831,7899825892.877979,20424265.625,395478.0,866149.0,6591408537.26072
2019-05-14,896277.0,24812043.0,1614337517.0,1614337517.0,152.0,1.77133721,140820072137.7831,,133.52144325,17561.07477258,139708143.3173128,14906.51145684,118589611.73749427,50641334.1522962,1900.0,15115559.59646405,1.0,7955.5576823495,-8.251763022458585,54.27302685315436,,,,,17700842.32438058,1015594.86036405,8079623493.523885,20424503.125,365699.0,861979.0,6646763723.33978
2019-05-15,879106.0,24899720.0,1614337517.0,1614337517.0,149.0,1.81667469,145431381731.40323,,195.70299721,15937.02624181,130925966.96545544,13561.6717632,111411938.60915785,49641834.1361325,1862.5,15300822.736517392,1.0,8215.2068383986,-3.219152506492398,62.906472914364166,,,,,17702704.82438058,1017970.21484266,8362835870.261512,20424735.9375,367621.0,882803.0,4984322857.8303
2019-05-16,882945.0,24986294.0,1614337518.0,1614337518.0,146.0,1.72799889,139194281165.00555,,227.03341629,15904.19399293,125039911.94988668,14183.1669583,111509074.1740665,48642334.1199687,1825.0,14348280.67426652,1.0,7862.07160233782,-5.591957638376241,51.0205060349902,,,,,17704529.82438058,1019691.24187729,8016885555.916027,20424964.0625,376258.0,896552.0,6059669430.67824
2019-05-17,903650.0,25015985.0,1614337518.0,1614337518.0,151.0,1.61073752,129733515296.03603,,226.43686085,17936.19789992,131417099.34725127,14806.09360474,108483073.45044944,50308167.4802416,1887.5,13829562.78705216,1.0,7326.92068188194,-8.988188284328782,40.19186576401564,,,,,17706417.32438048,1022821.34617247,7494130875.1413965,20425200.0,360950.0,884993.0,6675524145.5645
2019-05-18,845558.0,24975521.0,1614337519.0,1614337519.0,153.0,1.59950822,128881004230.6199,,131.4477971,6446.93965533,46920746.63356719,5331.83410521,38805022.30790079,50987355.5821806,1912.5,13919151.215027764,1.0,7277.98756341321,-11.600739249646788,37.8797828478284,,,,,17708329.82437492,1023936.45172259,7452196761.362461,20425439.0625,356335.0,791603.0,3322019491.76198
2019-05-19,750954.0,24962378.0,1614337519.0,1614337519.0,163.0,1.80201739,145574664069.0613,,127.38515857,11857.03868532,97461808.20844407,6172.62150768,50737361.11442813,54326123.0260991,2037.5,16747725.92844463,1.0,8219.74278696669,-0.1183567524170272,55.38409422888924,,,,,17710367.32437492,1029620.86890023,8463218710.453042,20425693.75,349207.0,738933.0,4927746654.93802
2019-05-20,836865.0,25003875.0,1614337520.0,1614337520.0,161.0,1.74723194,141364972111.36505,,187.38216221,37095.74641343,296066322.4921281,23482.24915804,187415103.4617756,53659544.8294598,2012.5,16062043.000156336,1.0,7981.13937895967,-6.230542670643146,50.191560726153895,,,,,17712379.82436936,1872322.11733988,14943263780.798464,20425945.3125,382185.0,852899.0,4717229323.13566
2019-05-21,888770.0,25045705.0,1614337521.0,1614337521.0,153.0,1.74497388,141427517230.1168,,205.51156682,32218.26384735,257224448.03099167,34567.11349111,275977213.7289376,50993232.0429028,1912.5,15269033.712992404,1.0,7983.80847738165,-4.93907921456787,50.75924765915868,,,,,17714292.32436936,2095513.6976817,16730180024.020523,20426184.375,381653.0,912798.0,4252440487.17991
2019-05-22,862194.0,25053589.0,1614337521.0,1614337521.0,167.0,1.67542929,135847466322.59747,,174.00538693,30941.99837956,237260214.8121624,31226.48228592,239441609.55937964,55659279.4193776,2087.5,16006745.664739188,1.0,7667.90211484512,-4.241314917115304,42.42546435552679,,,,,17716379.82435844,2095265.08879829,16066287605.557556,20426445.3125,394258.0,879507.0,4349866393.95111
2019-05-23,825753.0,25085039.0,1614337522.0,1614337522.0,158.0,1.72268374,139930198596.70416,,160.86562412,39497.68057545,311931798.5118705,35159.6623103,277672423.79135466,52659677.5345009,1975.0,15597505.805033602,1.0,7897.4712936879,5.007449015459923,42.42861733599976,,,,,17718354.82435298,2104945.10890297,16623743572.349957,20426692.1875,386213.0,861894.0,3819765251.69418
2019-05-24,862849.0,25100586.0,1614337523.0,1614337523.0,153.0,1.73899884,141533553660.64325,,192.85102269,39589.23357001,316203182.0008712,59467.03637626,474969188.1021737,50993232.0429028,1912.5,15275329.453075677,1.0,7987.10036762127,5.431577058895034,47.039339952914766,,,,,17720267.32434752,2085067.30609672,16653641847.040203,20426931.25,375098.0,900849.0,3852790045.71981
2019-05-25,701431.0,25106975.0,1614337523.0,1614337523.0,140.0,1.75307893,142867668845.3807,,127.1323125,15316.53514858,123475653.5566431,21812.29714526,175841834.94870734,46660473.7647477,1750.0,14107785.58126826,1.0,8061.59176072472,8.568133306085702,57.21734786057044,,,,,17722017.32434752,2081776.67752907,16782433711.237232,20427150.0,336585.0,721489.0,2728830257.89348
2019-05-26,670124.0,25113769.0,1614337524.0,1614337524.0,165.0,1.89396436,154758245306.18896,,97.24013064,24359.17334078,212692729.92947537,18720.92390343,163462214.25981265,54992701.2227383,2062.5,18008770.22148963,1.0,8731.52495587376,19.18050254914136,69.53875324724389,,,,,17724079.82434752,2087414.92696642,18226315528.070698,20427407.8125,378005.0,739953.0,4472574766.82847
2019-05-27,884928.0,25132410.0,1614337525.0,1614337525.0,167.0,1.90714924,156287836455.38348,,188.78604627,37161.42677793,327644373.6792608,34295.38147625,302375063.5578576,55659279.4193776,2087.5,18405042.25369668,1.0,8816.78670835769,20.149288182924785,70.14885751285334,,,,,17726167.32434206,2095470.60480314,18475317376.18257,20427668.75,397195.0,899436.0,4817882962.45709
2019-05-28,944118.0,25132652.0,1614337525.0,1614337525.0,164.0,1.88105961,154574557917.51135,,192.45777964,34863.29687995,303977472.9841249,32005.17145378,279057117.70302457,54659412.1244187,2050.0,17874207.989085335,1.0,8719.12584833431,22.61765997097617,69.34716149206335,,,,,17728217.3243366,2098470.42290524,18296827706.318108,20427925.0,387999.0,914153.0,3665733830.75041
2019-05-29,887870.0,25189999.0,1614337526.0,1614337526.0,174.0,1.84071984,153465206972.54276,,187.323601,65930.98988219,570664925.1235145,32480.62944034,281135714.7929501,57992303.107615,2175.0,18825687.50084745,1.0,8655.48850613676,16.124414285192085,68.10689241961492,,,,,17730392.32433104,2132016.44092868,18453643799.35279,20428196.875,405506.0,935588.0,3763005320.34807
2019-05-30,862822.0,25229119.0,1614337527.0,1614337527.0,160.0,1.75787076,146675645809.6508,,191.65095051,42896.35246095,354822411.1562796,34848.16910944,288250880.9822345,53851726.7142329,2000.0,16543243.92635884,1.0,8271.62196317942,12.162619205203526,57.05755847713295,,,,,17732392.32433104,2140102.81436882,17702121442.79522,20428446.875,380276.0,889472.0,6415436885.94231
2019-05-31,766989.0,25313217.0,1614337527.0,1614337527.0,117.0,1.81476063,151734802083.5124,,207.10162051,50029.09865339,428060083.8219056,116136.07205502,993686036.2614214,43386260.5763855,1462.5,12513474.94638735,1.0,8556.222185564,14.407240384592829,60.97723322134636,,,,,17733854.82433104,2074073.22118753,17746231309.608932,20428629.6875,297215.0,776414.0,4195375757.26029
2019-06-01,850116.0,25270011.0,1614337528.0,1614337528.0,151.0,1.81246057,151725858432.60037,,155.88379801,20130.22370575,172210185.30507773,18595.78148247,159083327.72646546,55994233.7353351,1887.5,16147198.834680004,1.0,8554.80732963179,13.763220747118208,58.62418148331477,,,,,17735742.32432548,2075627.9589315,17756597276.65587,20428865.625,332532.0,775393.0,3232248633.76264
2019-06-02,690143.0,25254231.0,1614337529.0,1614337529.0,131.0,1.8504971,155101923701.62546,,115.39168074,16848.15812203,147326254.57865208,16996.34541114,148622056.65521225,48577778.935953,1637.5,14318879.258207928,1.0,8744.35374547049,14.493132466821034,54.53673802268681,,,,,17737379.82432002,2075510.03994219,18148993991.53009,20429070.3125,296672.0,651499.0,3046387170.53247
2019-06-03,727530.0,25312583.0,1614337529.0,1614337529.0,119.0,1.72701182,144986880726.59973,,204.32272902,37072.53716399,303008722.3584285,35113.91636682,287000128.6463262,44127906.0563237,1487.5,12157934.389933515,1.0,8173.40127054354,6.118328675649753,41.537805933450514,,,,,17738867.32431992,2077519.31272831,16980398990.23231,20429256.25,298454.0,734325.0,4460847811.33517
2019-06-04,911280.0,25364017.0,1614337530.0,1614337530.0,154.0,1.62636908,135715984982.11952,,218.64977283,47189.99658097,361000610.9202738,43935.82001464,336106357.6123321,57106701.9552424,1925.0,14726133.2140415,1.0,7649.93933196961,2.1810297341895466,33.545210378819405,,,,,17740792.32431992,2080974.91296387,15919331835.524343,20429496.875,375104.0,927087.0,5193024886.21079
2019-06-05,874396.0,25354867.0,1614337531.0,1614337531.0,160.0,1.65612566,138367954899.15903,,156.66545465,38940.65766547,303680450.35479105,152270.58767754,1187488948.9272296,59331638.395057,2000.0,15597088.93278784,1.0,7798.54446639392,2.4621064793422347,37.01636410646286,,,,,17742792.32431446,1967726.42263143,15345402004.589441,20429746.875,372790.0,863376.0,3970680440.10215
2019-06-06,812486.0,25371412.0,1614337531.0,1614337531.0,157.0,1.651342,137995871311.0676,,120.63550697,31653.70373708,246161779.67336497,33692.3620424,262015840.88376257,58219170.1751497,1962.5,15261799.902520448,1.0,7776.71332612507,1.6460751454430262,33.48873781632992,,,,,17744754.82431436,1965797.4664237,15287443353.600088,20429992.1875,364084.0,830580.0,3397075927.6424
2019-06-07,864227.0,25360652.0,1614337532.0,1614337532.0,158.0,1.70183629,142398874425.05167,,107.01289521,31038.0631096,249047869.37621152,28909.42195344,231967758.97318205,58589992.9151188,1975.0,15847301.433763877,1.0,8023.950093045,4.670031699017711,35.2700577939872,,,,,17746729.82431436,1967980.989535,15790981244.090155,20430239.0625,350679.0,850315.0,3212730619.90899
2019-06-08,617675.0,25385902.0,1614337533.0,1614337533.0,124.0,1.6835165,140917883639.34723,,70.54839674,15481.81602149,122922602.654333,14204.76747473,112783086.01973572,45982019.7561692,1550.0,12306697.990064293,1.0,7939.80515488019,4.161345573630894,29.099574654969175,,,,,17748279.82431436,1969395.33422264,15636615226.657911,20430432.8125,289229.0,631583.0,2373251161.08667
2019-06-09,580387.0,25421265.0,1614337533.0,1614337533.0,147.0,1.61842434,135505562736.9976,,63.32369989,13506.98010417,103113174.20904341,14939.15383091,114046482.6054454,54510942.7754586,1837.5,14027595.816967422,1.0,7634.06575073057,1.0308666346920368,20.08037102297991,,,,,17750117.32431436,1967995.96248601,15023810574.790491,20430662.5,303848.0,636014.0,2693764042.36463
2019-06-10,809202.0,25452723.0,1614337534.0,1614337534.0,157.0,1.69111483,141897744724.659,,104.42139057,29566.61998627,236334938.59330267,28983.68034948,231675325.7147138,58219170.1751497,1962.5,15686856.231951335,1.0,7993.30253857393,18.51172194760295,9.122349753590766,,,,,17752079.82431436,2027903.02285511,16209642380.569496,20430907.8125,353081.0,822710.0,3207401975.75875
2019-06-11,835542.0,25475903.0,1614337535.0,1614337535.0,143.0,1.67511723,140654723194.9171,,110.37674445,31350.51880669,248373971.94767648,33731.40433148,267236498.5358691,53027651.8155822,1787.5,14161439.483474568,1.0,7922.48362711864,15.665936955636385,14.113692014817747,,,,,17753867.32431436,2025573.3055641,16047571348.860165,20431131.25,342338.0,839478.0,2866092602.06918
2019-06-12,795814.0,25510189.0,1614337536.0,1614337536.0,131.0,1.72008481,144649767681.24728,,108.92575247,32136.77460283,261810465.33569765,31684.80860623,258128408.58457184,48577778.935953,1637.5,13340313.154807135,1.0,8146.75612507306,24.821985451894847,4.460246101769467,,,,,17755504.82431436,2026044.84530194,16505693253.13628,20431335.9375,327686.0,796557.0,3386520748.54206
2019-06-13,892695.0,25538074.0,1614337536.0,1614337536.0,151.0,1.73649236,146192657169.59814,,107.95231204,35633.48147799,293362518.90645534,31001.08302789,255225013.91023147,55994233.7353351,1887.5,15539367.231853448,1.0,8232.77734137931,30.54404426068165,3.4846037210547665,,,,,17757392.32431436,2030694.21783334,16718253343.848303,20431571.875,364181.0,889322.0,3166496613.70048
2019-06-14,1041358.0,25509494.0,1614337537.0,1614337537.0,169.0,1.82901577,154472258474.2654,,120.06982253,38464.61004908,334565363.4147822,40766.11856058,354583895.52961975,62251625.6357354,2112.5,18374535.17173072,1.0,8698.00481502046,31.1961750117962,5.876881569983354,,,,,17759504.82431436,2028626.48694882,17645002951.358875,20431835.9375,366631.0,967067.0,3909154832.42281
2019-06-15,860753.0,25496696.0,1614337538.0,1614337538.0,146.0,1.85878621,157198156055.2938,,77.32786947,24080.8409282,213129525.07597607,22123.23679803,195803583.6857272,53775192.2320143,1825.0,16152317.289225604,1.0,8850.58481601403,38.29743127158397,12.573190167617804,,,,,17761329.82431436,2030701.97542531,17972900069.548943,20432064.0625,328798.0,798738.0,3262994704.70516
2019-06-16,689588.0,25520441.0,1614337539.0,1614337539.0,130.0,1.88896018,160213273127.52393,,73.57815499,33142.06229588,298925394.51550347,82629.73746425,745280322.3197117,47882020.4805607,1625.0,14656715.135921966,1.0,9019.51700672121,38.86188086942221,23.101059753857207,,,,,17762954.82431436,1981623.1556009,17873283752.85487,20432267.1875,290875.0,680915.0,5312082179.9558
2019-06-17,805931.0,25599188.0,1614337539.0,1614337539.0,133.0,1.9511578,165931690523.78326,,119.42797713,84503.46150429,789310682.3824849,37128.65079708,346802843.0420738,48986990.1839583,1662.5,15528701.26384424,1.0,9340.57218877849,44.79949332786176,28.34004053172597,,,,,17764617.32431436,2029345.09824367,18955244386.088776,20432475.0,324974.0,833054.0,4378063504.10716
2019-06-18,950212.0,25608720.0,1614337540.0,1614337540.0,163.0,1.88755922,160737284620.8722,,115.37501311,80544.52497662,728697009.3043171,113502.40651417,1026871338.5512768,60036687.2179338,2037.5,18433532.966871705,1.0,9047.13274447691,34.95503675563513,10.065886232135371,,,,,17766654.82431426,1996614.78465112,18063638996.32386,20432729.6875,395670.0,916917.0,4006854169.91479
2019-06-19,892254.0,25619139.0,1614337541.0,1614337541.0,177.0,1.93150882,164984922415.72528,,104.24751274,87196.76209465,809626790.864879,26454.16641898,245628408.07730335,65193212.5004558,2212.5,20543185.684396543,1.0,9285.05567656341,37.91375458593615,16.33747057520632,,,,,17768867.32431416,2057421.059318,19103269085.9017,20433006.25,393499.0,892947.0,2966851941.87917
2019-06-20,839162.0,25678532.0,1614337541.0,1614337541.0,144.0,1.98086596,169651581216.84033,,113.99594253,35637.53835522,340221592.2621356,63540.96722291,606607808.5129052,53038545.7630826,1800.0,17184095.600759786,1.0,9546.71977819988,41.365724823961926,19.576011940241315,,,,,17770667.32431416,2029625.75145438,19376268303.753323,20433231.25,335359.0,867899.0,3668333538.37527
2019-06-21,842659.0,25741297.0,1614337542.0,1614337542.0,133.0,2.08422475,179207044545.61115,,128.08740502,36488.68948438,367933201.0197264,41480.38067914,418266850.8641869,48986990.1839583,1662.5,16763795.996486682,1.0,10083.4863136762,50.04354612497457,31.502543494321465,,,,,17772329.82431416,2024689.26643259,20415926507.520126,20433439.0625,340137.0,853946.0,4866326143.17148
2019-06-22,848072.0,25791148.0,1614337543.0,1614337543.0,141.0,2.19688103,189921423980.12433,189903073862.81708,119.25352355,47560.88771148,508202126.73063314,44782.14310274,478510420.2097288,51933576.0596851,1762.5,18832832.847788498,1.0,10685.2952327878,76.33734573449973,35.3002098447396,,,,,17774092.32431416,2028291.39049236,21672892325.53255,20433659.375,348735.0,827796.0,8758120005.32387
2019-06-23,875010.0,25749290.0,1614337544.0,1614337544.0,181.0,2.2136737,191885576856.1899,191862446294.06577,80.52992218,24151.30756077,260699543.23768044,22598.26016608,243935285.42665347,66666505.4383192,2262.5,24422392.663051605,1.0,10794.4276963764,74.83046590952408,35.148266574133615,,,,,17776354.82431406,2030159.94736481,21914414763.90876,20433942.1875,379617.0,814859.0,5084432580.82021
2019-06-24,978017.0,25695831.0,1614337544.0,1614337544.0,177.0,2.24706654,195639033390.66055,195615733915.8142,102.72793698,40491.71101783,445579166.1585905,33007.11838309,363217160.17283046,65193212.5004558,2212.5,24346807.787198167,1.0,11004.2069094681,79.03245480721792,36.50166413883062,,,,,17778567.32431406,2037702.68517559,22423301967.65093,20434218.75,389565.0,897669.0,4240632970.28913
2019-06-25,911584.0,25746966.0,1614337545.0,1614337545.0,146.0,2.37982686,208497571410.05035,208476988014.03503,121.88767558,38017.32717779,445801208.6286353,34789.01496554,407945167.899596,53775192.2320143,1825.0,21400431.49121128,1.0,11726.2638308007,87.81448334308715,34.29800510290426,,,,,17780392.32431406,2041075.67896466,23934191910.170277,20434446.875,362627.0,912055.0,6286248211.9118
2019-06-26,1035885.0,25831786.0,1614337546.0,1614337546.0,165.0,2.57176389,228743908514.98795,228717952311.25485,187.18671172,77504.68763542,996978502.2998419,50505.47052363,649675134.4571055,60773333.6868655,2062.5,26530887.662770215,1.0,12863.4606849795,111.010317830912,45.89737860830693,,,,,17782454.82431406,2068461.39842552,26607571877.044395,20434704.6875,400110.0,987562.0,15478090676.3095
2019-06-27,891448.0,25938418.0,1614337546.0,1614337546.0,142.0,2.21524309,197579198121.0736,197560813357.48065,200.07318916,61877.73828191,687449163.222731,51544.669733,572650860.5583946,55670540.6800857,1775.0,19719891.16927825,1.0,11109.7978418469,80.96521552676046,27.418711865126937,,,,,17784229.82431406,2079011.25826781,23097394790.279125,20434926.5625,361594.0,896022.0,14276790287.2838
2019-06-28,1008973.0,25935541.0,1614337547.0,1614337547.0,163.0,2.44168454,219806390394.21692,219782386746.4215,178.31281553,48453.54489032,598798984.0671155,42830.49556515,529308171.14738333,64293187.5738047,2037.5,25179848.714856133,1.0,12358.2079582116,110.9400281238984,42.778861637325306,,,,,17786267.32431406,2084752.02090578,25763799015.65553,20435181.25,402045.0,942057.0,8482978268.50795
2019-06-29,846946.0,25887838.0,1614337548.0,1614337548.0,174.0,2.35329242,212471408601.20145,212446417144.04324,109.19949552,21678.72367433,258938296.663855,20696.2893921,247203756.2247405,68631991.6432025,2175.0,25978964.615466025,1.0,11944.3515473407,92.00317018364576,44.40156477786576,,,,,17788442.32431406,2085764.91342798,24913109371.092438,20435453.125,359234.0,791035.0,6830382892.00902
2019-06-30,675915.0,25902954.0,1614337548.0,1614337548.0,152.0,2.13021037,192893862979.7983,192874158428.82248,105.41894605,43741.60954761,474273506.6464153,19064.90139924,206713418.5047324,59954383.5044069,1900.0,20600971.75087663,1.0,10842.6167109877,70.06582370627427,26.722009735573373,,,,,17790342.32431396,2110730.30656515,22885839694.351486,20435690.625,331336.0,721563.0,6520975426.61514
2019-07-01,836709.0,25948268.0,1614337549.0,1614337549.0,143.0,2.07558255,188054836533.4531,188037081543.47336,127.96943929,44654.08729851,471973685.57845944,38345.81007069,405298023.1030063,56404452.9021723,1787.5,18893073.71420952,1.0,10569.5517282291,66.15127974770465,23.55102015703756,,,,,17792129.82431386,2117076.27017905,22376547150.263798,20435914.0625,334925.0,834660.0,7316694889.3176
2019-07-02,894242.0,25963448.0,1614337550.0,1614337550.0,158.0,2.11000412,191572815076.09036,191552705923.9073,115.86048631,45494.90755991,489801965.2536545,35559.77254383,382839473.9126564,62321003.9058966,1975.0,21263014.54953173,1.0,10766.0833162186,62.91593763005932,23.120400084401357,,,,,17794104.82431386,2127345.07675351,22903174338.67574,20436160.9375,372380.0,861278.0,8038305218.53056
2019-07-03,883931.0,25972338.0,1614337550.0,1614337550.0,172.0,2.33157806,212701280671.49292,212675968382.5736,94.13735145,30212.66226711,361102491.51578754,39184.44753447,468333492.3705239,67843118.1760393,2150.0,25696853.52105209,1.0,11952.0248935126,83.92518718068297,46.23073672630021,,,,,17796254.82431386,2118737.19970714,25323199753.710915,20436429.6875,397650.0,881133.0,7737755898.37384
2019-07-04,814107.0,25979845.0,1614337551.0,1614337551.0,167.0,2.17425127,198932256881.84424,198909988653.9583,83.1571909,42654.63668834,476751316.96760416,32245.44685882,360407694.2086272,65870934.5081312,2087.5,23332009.165651273,1.0,11177.0103787551,69.88059031735902,46.10586952037153,,,,,17798342.32416642,2129405.00277493,23800381816.588425,20436690.625,367092.0,810946.0,6224644096.21617
2019-07-05,837154.0,26019038.0,1614337552.0,1614337552.0,189.0,2.13840364,195779255924.42004,195754313490.52924,78.24611304,25957.55404931,285491539.1062702,31444.19816365,345835840.7980131,74548542.6469268,2362.5,25983717.874854703,1.0,10998.3991004676,68.29222512537578,41.03143410751503,,,,,17800704.82404084,2124106.75745379,23361773850.476917,20436985.9375,383936.0,891641.0,5394906427.96404
2019-07-06,654703.0,26074572.0,1614337553.0,1614337553.0,178.0,2.17712562,199539253818.1824,199513555329.07037,48.46231842,14515.95399598,162698087.19380072,15692.37442311,175883672.74214092,70209738.577529,2225.0,24938301.96117035,1.0,11208.225600526,69.86125757109863,44.125482456362604,,,,,17802929.82404084,2123003.75215333,23795105004.89771,20437264.0625,343762.0,714244.0,4631180839.87542
2019-07-07,614084.0,26091024.0,1614337553.0,1614337553.0,153.0,2.22256119,203975542702.9202,203954723105.1031,46.22370164,16156.09102384,185087145.09068704,13221.76789447,151471000.56740755,60348820.2379885,1912.5,21909951.142488968,1.0,11456.1836039158,70.02713425870162,42.77486114782533,,,,,17804842.32403538,2125968.87086794,24355489720.87268,20437503.125,317421.0,653539.0,3665527173.84519
2019-07-08,834590.0,26127456.0,1614337554.0,1614337554.0,178.0,2.37905472,219376353956.16104,219350269322.53928,68.04749391,33358.87686272,410968782.5090808,24854.35362462,306196263.47718066,70209738.577529,2225.0,27411160.89866301,1.0,12319.6228758036,83.74004331618207,55.1627859309792,,,,,17807067.32403538,2134544.30201529,26296780812.523796,20437781.25,382393.0,842595.0,5160744694.80725
2019-07-09,815561.0,26164505.0,1614337555.0,1614337555.0,154.0,2.41917807,224021230975.77808,223998370662.1941,70.10346,38047.04515132,478597875.42979795,33028.06238114,415463551.0407837,66020895.9353463,1925.0,24214782.16082695,1.0,12579.107616014,88.76143662595346,64.77599259359532,,,,,17808992.32395348,2140175.42745811,26921497019.14433,20438021.875,360758.0,795153.0,6677916449.70465
2019-07-10,802293.0,26233865.0,1614337555.0,1614337555.0,129.0,2.31328701,215629126479.1789,215610750514.11224,87.83838394,47038.35663316,569483173.2039995,35911.2384556,434769568.77706105,58125055.93338185,1612.5,19522187.476764303,1.0,12106.7829313267,91.89446397410389,51.46158765919358,,,,,17810604.82394802,2151474.28952086,26047432205.559383,20438223.4375,319829.0,815027.0,9370609407.31373
2019-07-11,778056.0,26279224.0,1614337556.0,1614337556.0,129.0,2.15704038,201183259641.46625,201165557225.56067,79.75072002,43544.84823512,491825040.608871,40550.78340642,458008042.3727095,58125055.93338185,1612.5,18212668.320707925,1.0,11294.678028346,77.0887366575195,42.5648642514621,,,,,17812217.32364226,2155114.84348311,24341328271.251007,20438425.0,324853.0,788930.0,7580395572.66604
2019-07-12,899488.0,26259677.0,1614337557.0,1614337557.0,164.0,2.24857787,210445706655.5204,210422761357.7668,65.59104107,27080.89769598,319915410.9997037,28602.67691147,337892681.49641097,73895419.94631507,2050.0,24217313.617589053,1.0,11813.3237158971,91.79134066134338,45.00647293883687,,,,,17814267.32362588,2153966.64303033,25445505227.36146,20438681.25,358858.0,836574.0,5165099264.74028
2019-07-13,645726.0,26268632.0,1614337557.0,1614337557.0,141.0,2.15890911,202155589033.93988,202136380841.4233,44.07356593,18742.47000552,212667754.90689012,18611.8097607,211185174.38717905,63532037.880673245,1762.5,19998800.47363024,1.0,11346.837148159,82.74864737218401,37.82514305504059,,,,,17816029.82349484,2154367.27953728,24445254678.231853,20438901.5625,304776.0,650433.0,4961599586.68162
2019-07-14,592612.0,26277975.0,1614337558.0,1614337558.0,145.0,1.95875859,183222223011.25137,183204687040.5089,41.01575216,23203.24221227,238600698.22229427,16206.19333894,166649514.3576008,65334365.19643704,1812.5,18638074.867796674,1.0,10283.0757891292,64.39473829125865,18.223385797298054,,,,,17817842.32349484,2161477.79723404,22226640005.477673,20439128.125,303453.0,626312.0,6117898372.89966
2019-07-15,757007.0,26322843.0,1614337559.0,1614337559.0,146.0,2.07837284,194704461534.61337,194685555362.11157,63.82421216,28713.61565566,313735883.69834214,31872.17494789,348247503.6435668,65784947.02537798,1825.0,19940644.000248376,1.0,10926.3802741087,72.1339233319793,23.45376606457436,,,,,17819667.32349484,2158544.73621498,23585080626.560524,20439356.25,349052.0,791048.0,6453280391.20142
2019-07-16,794106.0,26356664.0,1614337559.0,1614337559.0,162.0,1.80452153,168791758444.18518,168772528964.36548,64.0050136,47177.21667279,446822064.71517783,37881.15459986,358777751.3349287,72994256.28843316,2025.0,19179060.25113384,1.0,9471.14086475745,41.13265732949301,5.007184505552761,,,,,17821692.32349474,2168122.21076348,20534590870.15026,20439609.375,363942.0,823808.0,7431041887.63311
2019-07-17,739298.0,26406235.0,1614337560.0,1614337560.0,133.0,1.84011447,172438862979.07385,172423578373.77353,64.42962526,41889.54602067,405276434.10023904,40801.51652975,394749876.6613407,59927383.24914565,1662.5,16084492.091635007,1.0,9674.88246113384,32.1597860366451,3.5791198397565243,,,,,17823354.82335824,2169531.09834026,20989958372.216618,20439817.1875,325893.0,750751.0,6711163154.98114
2019-07-18,740918.0,26475370.0,1614337561.0,1614337561.0,121.0,2.02312657,190367634570.6064,190352358873.956,72.7331277,41383.15004382,441967518.86159736,29094.97768737,310731181.3190686,54520401.30185428,1512.5,16153334.66810349,1.0,10679.8906896552,44.79169166987456,18.04724205218559,,,,,17824867.32331456,2181899.54734838,23302448661.488857,20440006.25,316059.0,823317.0,6712774767.15793
2019-07-19,732618.0,26500064.0,1614337561.0,1614337561.0,118.0,1.9920017,187750651266.9553,187735987036.1744,68.95390302,28891.51915053,304291336.8452245,33497.6482512,352804022.3299148,53168655.81503144,1475.0,15534999.025431056,1.0,10532.2027291058,41.04934179592852,13.43176708881066,,,,,17826342.3232545,2177500.38029295,22933875447.950325,20440190.625,295703.0,704255.0,5196937207.04595
